step,eventType,phaseBefore,phaseAfter,x,y,vx,vy
2719,corner.diag,204538,204539,0,0,1,1
2758,corner.off,204539,840848,7,0,1,-1
2759,corner.off,840848,567611,7,0,-1,1
2798,corner.diag,567611,567612,0,0,-1,-1
2799,corner.diag,567612,567613,0,0,1,1
2838,corner.off,567613,108502,7,0,1,-1
2839,corner.off,108502,976518,7,0,-1,1
2878,corner.diag,976518,976519,0,0,-1,-1
2879,corner.diag,976519,976520,0,0,1,1
2918,corner.off,976520,788656,7,0,1,-1
2919,corner.off,788656,97883,7,0,-1,1
2958,corner.diag,97883,97884,0,0,-1,-1
2959,corner.diag,97884,97885,0,0,1,1
2998,corner.off,97885,880965,7,0,1,-1
2999,corner.off,880965,928664,7,0,-1,1
3038,corner.diag,928664,928665,0,0,-1,-1
3039,corner.diag,928665,928666,0,0,1,1
3078,corner.off,928666,357970,7,0,1,-1
3079,corner.off,357970,221721,7,0,-1,1
3118,corner.diag,221721,221722,0,0,-1,-1
3119,corner.diag,221722,221723,0,0,1,1
3158,corner.off,221723,995504,7,0,1,-1
3159,corner.off,995504,959512,7,0,-1,1
3198,corner.diag,959512,959513,0,0,-1,-1
3199,corner.diag,959513,959514,0,0,1,1
3238,corner.off,959514,635602,7,0,1,-1
3239,corner.off,635602,720403,7,0,-1,1
3278,corner.diag,720403,720404,0,0,-1,-1
3279,corner.diag,720404,720405,0,0,1,1
3318,corner.off,720405,483627,7,0,1,-1
3319,corner.off,483627,352631,7,0,-1,1
3358,corner.diag,352631,352632,0,0,-1,-1
3359,corner.diag,352632,352633,0,0,1,1
3398,corner.off,352633,173688,7,0,1,-1
3399,corner.off,173688,563189,7,0,-1,1
3438,corner.diag,563189,563190,0,0,-1,-1
3439,corner.diag,563190,563191,0,0,1,1
3478,corner.off,563191,68704,7,0,1,-1
3479,corner.off,68704,618336,7,0,-1,1
3518,corner.diag,618336,618337,0,0,-1,-1
3519,corner.diag,618337,618338,0,0,1,1
3558,corner.off,618338,565027,7,0,1,-1
3559,corner.off,565027,85228,7,0,-1,1
3598,corner.diag,85228,85229,0,0,-1,-1
3599,corner.diag,85229,85230,0,0,1,1
3638,corner.off,85230,767070,7,0,1,-1
3639,corner.off,767070,903612,7,0,-1,1
3678,corner.diag,903612,903613,0,0,-1,-1
3679,corner.diag,903613,903614,0,0,1,1
3718,corner.off,903614,132502,7,0,1,-1
3719,corner.off,132502,192515,7,0,-1,1
3758,corner.diag,192515,192516,0,0,-1,-1
3759,corner.diag,192516,192517,0,0,1,1
3798,corner.off,192517,732650,7,0,1,-1
3799,corner.off,732650,593832,7,0,-1,1
3838,corner.diag,593832,593833,0,0,-1,-1
3839,corner.diag,593833,593834,0,0,1,1
3878,corner.off,593834,344491,7,0,1,-1
3879,corner.off,344491,100410,7,0,-1,1
3918,corner.diag,100410,100411,0,0,-1,-1
3919,corner.diag,100411,100412,0,0,1,1
3958,corner.off,100412,903708,7,0,1,-1
3959,corner.off,903708,133348,7,0,-1,1
3998,corner.diag,133348,133349,0,0,-1,-1
3999,corner.diag,133349,133350,0,0,1,1
4038,corner.off,133350,200147,7,0,1,-1
4039,corner.off,200147,801320,7,0,-1,1
4078,corner.diag,801320,801321,0,0,-1,-1
4079,corner.diag,801321,801322,0,0,1,1
4118,corner.off,801322,211877,7,0,1,-1
4119,corner.off,211877,906890,7,0,-1,1
4158,corner.diag,906890,906891,0,0,-1,-1
4159,corner.diag,906891,906892,0,0,1,1
4198,corner.off,906892,162004,7,0,1,-1
4199,corner.off,162004,458033,7,0,-1,1
4238,corner.diag,458033,458034,0,0,-1,-1
4239,corner.diag,458034,458035,0,0,1,1
4278,corner.off,458035,122303,7,0,1,-1
4279,corner.off,122303,100724,7,0,-1,1
4318,corner.diag,100724,100725,0,0,-1,-1
4319,corner.diag,100725,100726,0,0,1,1
4358,corner.off,100726,906534,7,0,1,-1
4359,corner.off,906534,158782,7,0,-1,1
4398,corner.diag,158782,158783,0,0,-1,-1
4399,corner.diag,158783,158784,0,0,1,1
4438,corner.off,158784,429053,7,0,1,-1
4439,corner.off,429053,861468,7,0,-1,1
4478,corner.diag,861468,861469,0,0,-1,-1
4479,corner.diag,861469,861470,0,0,1,1
4518,corner.off,861470,753209,7,0,1,-1
4519,corner.off,753209,778863,7,0,-1,1
4558,corner.diag,778863,778864,0,0,-1,-1
4559,corner.diag,778864,778865,0,0,1,1
4598,corner.off,778865,9764,7,0,1,-1
4599,corner.off,9764,87876,7,0,-1,1
4638,corner.diag,87876,87877,0,0,-1,-1
4639,corner.diag,87877,87878,0,0,1,1
4678,corner.off,87878,790902,7,0,1,-1
4679,corner.off,790902,118097,7,0,-1,1
4718,corner.diag,118097,118098,0,0,-1,-1
4719,corner.diag,118098,118099,0,0,1,1
4758,corner.off,118099,62888,7,0,1,-1
4759,corner.off,62888,565992,7,0,-1,1
4798,corner.diag,565992,565993,0,0,-1,-1
4799,corner.diag,565993,565994,0,0,1,1
4838,corner.off,565994,93931,7,0,1,-1
4839,corner.off,93931,845379,7,0,-1,1
4878,corner.diag,845379,845380,0,0,-1,-1
4879,corner.diag,845380,845381,0,0,1,1
4918,corner.off,845381,608408,7,0,1,-1
4919,corner.off,608408,475657,7,0,-1,1
4958,corner.diag,475657,475658,0,0,-1,-1
4959,corner.diag,475658,475659,0,0,1,1
4998,corner.off,475659,280919,7,0,1,-1
4999,corner.off,280919,528265,7,0,-1,1
5038,corner.diag,528265,528266,0,0,-1,-1
5039,corner.diag,528266,528267,0,0,1,1
5078,corner.off,528267,754391,7,0,1,-1
5079,corner.off,754391,789501,7,0,-1,1
5118,corner.diag,789501,789502,0,0,-1,-1
5119,corner.diag,789502,789503,0,0,1,1
5158,corner.off,789503,105506,7,0,1,-1
5159,corner.off,105506,949554,7,0,-1,1
5198,corner.diag,949554,949555,0,0,-1,-1
5199,corner.diag,949555,949556,0,0,1,1
5238,corner.off,949556,545980,7,0,1,-1
5239,corner.off,545980,913808,7,0,-1,1
5278,corner.diag,913808,913809,0,0,-1,-1
5279,corner.diag,913809,913810,0,0,1,1
5318,corner.off,913810,224266,7,0,1,-1
5319,corner.off,224266,18388,7,0,-1,1
5358,corner.diag,18388,18389,0,0,-1,-1
5359,corner.diag,18389,18390,0,0,1,1
5398,corner.off,18390,165510,7,0,1,-1
5399,corner.off,165510,489587,7,0,-1,1
5438,corner.diag,489587,489588,0,0,-1,-1
5439,corner.diag,489588,489589,0,0,1,1
5478,corner.off,489589,406289,7,0,1,-1
5479,corner.off,406289,656592,7,0,-1,1
5518,corner.diag,656592,656593,0,0,-1,-1
5519,corner.diag,656593,656594,0,0,1,1
5558,corner.off,656594,909331,7,0,1,-1
5559,corner.off,909331,183955,7,0,-1,1
5598,corner.diag,183955,183956,0,0,-1,-1
5599,corner.diag,183956,183957,0,0,1,1
5638,corner.off,183957,655610,7,0,1,-1
5639,corner.off,655610,900475,7,0,-1,1
5678,corner.diag,900475,900476,0,0,-1,-1
5679,corner.diag,900476,900477,0,0,1,1
5718,corner.off,900477,104269,7,0,1,-1
5719,corner.off,104269,938421,7,0,-1,1
5758,corner.diag,938421,938422,0,0,-1,-1
5759,corner.diag,938422,938423,0,0,1,1
5798,corner.off,938423,445783,7,0,1,-1
5799,corner.off,445783,12035,7,0,-1,1
5838,corner.diag,12035,12036,0,0,-1,-1
5839,corner.diag,12036,12037,0,0,1,1
5878,corner.off,12037,108333,7,0,1,-1
5879,corner.off,108333,974997,7,0,-1,1
5918,corner.diag,974997,974998,0,0,-1,-1
5919,corner.diag,974998,974999,0,0,1,1
5958,corner.off,974999,774967,7,0,1,-1
5959,corner.off,774967,974685,7,0,-1,1
5998,corner.diag,974685,974686,0,0,-1,-1
5999,corner.diag,974686,974687,0,0,1,1
6038,corner.off,974687,772159,7,0,1,-1
6039,corner.off,772159,949413,7,0,-1,1
6078,corner.diag,949413,949414,0,0,-1,-1
6079,corner.diag,949414,949415,0,0,1,1
6118,corner.off,949415,544711,7,0,1,-1
6119,corner.off,544711,902387,7,0,-1,1
6158,corner.diag,902387,902388,0,0,-1,-1
6159,corner.diag,902388,902389,0,0,1,1
6198,corner.off,902389,121477,7,0,1,-1
6199,corner.off,121477,93290,7,0,-1,1
6238,corner.diag,93290,93291,0,0,-1,-1
6239,corner.diag,93291,93292,0,0,1,1
6278,corner.off,93292,839628,7,0,1,-1
6279,corner.off,839628,556631,7,0,-1,1
6318,corner.diag,556631,556632,0,0,-1,-1
6319,corner.diag,556632,556633,0,0,1,1
6358,corner.off,556633,9682,7,0,1,-1
6359,corner.off,9682,87138,7,0,-1,1
6398,corner.diag,87138,87139,0,0,-1,-1
6399,corner.diag,87139,87140,0,0,1,1
6438,corner.off,87140,784260,7,0,1,-1
6439,corner.off,784260,58319,7,0,-1,1
6478,corner.diag,58319,58320,0,0,-1,-1
6479,corner.diag,58320,58321,0,0,1,1
6518,corner.off,58321,524889,7,0,1,-1
6519,corner.off,524889,723989,7,0,-1,1
6558,corner.diag,723989,723990,0,0,-1,-1
6559,corner.diag,723990,723991,0,0,1,1
6598,corner.off,723991,515901,7,0,1,-1
6599,corner.off,515901,643097,7,0,-1,1
6638,corner.diag,643097,643098,0,0,-1,-1
6639,corner.diag,643098,643099,0,0,1,1
6678,corner.off,643099,787876,7,0,1,-1
6679,corner.off,787876,90863,7,0,-1,1
6718,corner.diag,90863,90864,0,0,-1,-1
6719,corner.diag,90864,90865,0,0,1,1
6758,corner.off,90865,817785,7,0,1,-1
6759,corner.off,817785,360044,7,0,-1,1
6798,corner.diag,360044,360045,0,0,-1,-1
6799,corner.diag,360045,360046,0,0,1,1
6838,corner.off,360046,240405,7,0,1,-1
6839,corner.off,240405,163639,7,0,-1,1
6878,corner.diag,163639,163640,0,0,-1,-1
6879,corner.diag,163640,163641,0,0,1,1
6918,corner.off,163641,472766,7,0,1,-1
6919,corner.off,472766,254882,7,0,-1,1
6958,corner.diag,254882,254883,0,0,-1,-1
6959,corner.diag,254883,254884,0,0,1,1
6998,corner.off,254884,293950,7,0,1,-1
6999,corner.off,293950,645544,7,0,-1,1
7038,corner.diag,645544,645545,0,0,-1,-1
7039,corner.diag,645545,645546,0,0,1,1
7078,corner.off,645546,809899,7,0,1,-1
7079,corner.off,809899,289070,7,0,-1,1
7118,corner.diag,289070,289071,0,0,-1,-1
7119,corner.diag,289071,289072,0,0,1,1
7158,corner.off,289072,601642,7,0,1,-1
7159,corner.off,601642,414763,7,0,-1,1
7198,corner.diag,414763,414764,0,0,-1,-1
7199,corner.diag,414764,414765,0,0,1,1
7238,corner.off,414765,732876,7,0,1,-1
7239,corner.off,732876,595866,7,0,-1,1
7278,corner.diag,595866,595867,0,0,-1,-1
7279,corner.diag,595867,595868,0,0,1,1
7318,corner.off,595868,362797,7,0,1,-1
7319,corner.off,362797,265164,7,0,-1,1
7358,corner.diag,265164,265165,0,0,-1,-1
7359,corner.diag,265165,265166,0,0,1,1
7398,corner.off,265166,386488,7,0,1,-1
7399,corner.off,386488,478383,7,0,-1,1
7438,corner.diag,478383,478384,0,0,-1,-1
7439,corner.diag,478384,478385,0,0,1,1
7478,corner.off,478385,305453,7,0,1,-1
7479,corner.off,305453,749071,7,0,-1,1
7518,corner.diag,749071,749072,0,0,-1,-1
7519,corner.diag,749072,749073,0,0,1,1
7558,corner.off,749073,741639,7,0,1,-1
7559,corner.off,741639,674733,7,0,-1,1
7598,corner.diag,674733,674734,0,0,-1,-1
7599,corner.diag,674734,674735,0,0,1,1
7638,corner.off,674735,72597,7,0,1,-1
7639,corner.off,72597,653373,7,0,-1,1
7678,corner.diag,653373,653374,0,0,-1,-1
7679,corner.diag,653374,653375,0,0,1,1
7718,corner.off,653375,880360,7,0,1,-1
7719,corner.off,880360,923219,7,0,-1,1
7758,corner.diag,923219,923220,0,0,-1,-1
7759,corner.diag,923220,923221,0,0,1,1
7798,corner.off,923221,308965,7,0,1,-1
7799,corner.off,308965,780679,7,0,-1,1
7838,corner.diag,780679,780680,0,0,-1,-1
7839,corner.diag,780680,780681,0,0,1,1
7878,corner.off,780681,26108,7,0,1,-1
7879,corner.off,26108,234972,7,0,-1,1
7918,corner.diag,234972,234973,0,0,-1,-1
7919,corner.diag,234973,234974,0,0,1,1
7958,corner.off,234974,114760,7,0,1,-1
7959,corner.off,114760,32837,7,0,-1,1
7998,corner.diag,32837,32838,0,0,-1,-1
7999,corner.diag,32838,32839,0,0,1,1
8038,corner.off,32839,295551,7,0,1,-1
8039,corner.off,295551,659953,7,0,-1,1
8078,corner.diag,659953,659954,0,0,-1,-1
8079,corner.diag,659954,659955,0,0,1,1
8118,corner.off,659955,939580,7,0,1,-1
8119,corner.off,939580,456196,7,0,-1,1
8158,corner.diag,456196,456197,0,0,-1,-1
8159,corner.diag,456197,456198,0,0,1,1
8198,corner.off,456198,105770,7,0,1,-1
8199,corner.off,105770,951930,7,0,-1,1
8238,corner.diag,951930,951931,0,0,-1,-1
8239,corner.diag,951931,951932,0,0,1,1
8278,corner.off,951932,567364,7,0,1,-1
8279,corner.off,567364,106261,7,0,-1,1
8318,corner.diag,106261,106262,0,0,-1,-1
8319,corner.diag,106262,106263,0,0,1,1
8358,corner.off,106263,956367,7,0,1,-1
8359,corner.off,956367,607279,7,0,-1,1
8398,corner.diag,607279,607280,0,0,-1,-1
8399,corner.diag,607280,607281,0,0,1,1
8438,corner.off,607281,465514,7,0,1,-1
8439,corner.off,465514,189614,7,0,-1,1
8478,corner.diag,189614,189615,0,0,-1,-1
8479,corner.diag,189615,189616,0,0,1,1
8518,corner.off,189616,706541,7,0,1,-1
8519,corner.off,706541,358851,7,0,-1,1
8558,corner.diag,358851,358852,0,0,-1,-1
8559,corner.diag,358852,358853,0,0,1,1
8598,corner.off,358853,229668,7,0,1,-1
8599,corner.off,229668,67006,7,0,-1,1
8638,corner.diag,67006,67007,0,0,-1,-1
8639,corner.diag,67007,67008,0,0,1,1
8678,corner.off,67008,603072,7,0,1,-1
8679,corner.off,603072,427633,7,0,-1,1
8718,corner.diag,427633,427634,0,0,-1,-1
8719,corner.diag,427634,427635,0,0,1,1
8758,corner.off,427635,848706,7,0,1,-1
8759,corner.off,848706,638333,7,0,-1,1
8798,corner.diag,638333,638334,0,0,-1,-1
8799,corner.diag,638334,638335,0,0,1,1
8838,corner.off,638335,745000,7,0,1,-1
8839,corner.off,745000,704982,7,0,-1,1
8878,corner.diag,704982,704983,0,0,-1,-1
8879,corner.diag,704983,704984,0,0,1,1
8918,corner.off,704984,344838,7,0,1,-1
8919,corner.off,344838,103533,7,0,-1,1
8958,corner.diag,103533,103534,0,0,-1,-1
8959,corner.diag,103534,103535,0,0,1,1
8998,corner.off,103535,931815,7,0,1,-1
8999,corner.off,931815,386311,7,0,-1,1
9038,corner.diag,386311,386312,0,0,-1,-1
9039,corner.diag,386312,386313,0,0,1,1
9078,corner.off,386313,476808,7,0,1,-1
9079,corner.off,476808,291260,7,0,-1,1
9118,corner.diag,291260,291261,0,0,-1,-1
9119,corner.diag,291261,291262,0,0,1,1
9158,corner.off,291262,621352,7,0,1,-1
9159,corner.off,621352,592153,7,0,-1,1
9198,corner.diag,592153,592154,0,0,-1,-1
9199,corner.diag,592154,592155,0,0,1,1
9238,corner.off,592155,329380,7,0,1,-1
9239,corner.off,329380,964414,7,0,-1,1
9278,corner.diag,964414,964415,0,0,-1,-1
9279,corner.diag,964415,964416,0,0,1,1
9318,corner.off,964416,679720,7,0,1,-1
9319,corner.off,679720,117462,7,0,-1,1
9358,corner.diag,117462,117463,0,0,-1,-1
9359,corner.diag,117463,117464,0,0,1,1
9398,corner.off,117464,57173,7,0,1,-1
9399,corner.off,57173,514557,7,0,-1,1
9438,corner.diag,514557,514558,0,0,-1,-1
9439,corner.diag,514558,514559,0,0,1,1
9478,corner.off,514559,631019,7,0,1,-1
9479,corner.off,631019,679156,7,0,-1,1
9518,corner.diag,679156,679157,0,0,-1,-1
9519,corner.diag,679157,679158,0,0,1,1
9558,corner.off,679158,112404,7,0,1,-1
9559,corner.off,112404,11633,7,0,-1,1
9598,corner.diag,11633,11634,0,0,-1,-1
9599,corner.diag,11634,11635,0,0,1,1
9638,corner.off,11635,104715,7,0,1,-1
9639,corner.off,104715,942435,7,0,-1,1
9678,corner.diag,942435,942436,0,0,-1,-1
9679,corner.diag,942436,942437,0,0,1,1
9718,corner.off,942437,481909,7,0,1,-1
9719,corner.off,481909,337169,7,0,-1,1
9758,corner.diag,337169,337170,0,0,-1,-1
9759,corner.diag,337170,337171,0,0,1,1
9798,corner.off,337171,34530,7,0,1,-1
9799,corner.off,34530,310770,7,0,-1,1
9838,corner.diag,310770,310771,0,0,-1,-1
9839,corner.diag,310771,310772,0,0,1,1
9878,corner.off,310772,796942,7,0,1,-1
9879,corner.off,796942,172457,7,0,-1,1
9918,corner.diag,172457,172458,0,0,-1,-1
9919,corner.diag,172458,172459,0,0,1,1
9958,corner.off,172459,552128,7,0,1,-1
9959,corner.off,552128,969140,7,0,-1,1
9998,corner.diag,969140,969141,0,0,-1,-1
9999,corner.diag,969141,969142,0,0,1,1
10038,corner.off,969142,722254,7,0,1,-1
10039,corner.off,722254,500268,7,0,-1,1
10078,corner.diag,500268,500269,0,0,-1,-1
10079,corner.diag,500269,500270,0,0,1,1
10118,corner.off,500270,502418,7,0,1,-1
10119,corner.off,502418,521750,7,0,-1,1
10158,corner.diag,521750,521751,0,0,-1,-1
10159,corner.diag,521751,521752,0,0,1,1
10198,corner.off,521752,695756,7,0,1,-1
10199,corner.off,695756,261786,7,0,-1,1
10238,corner.diag,261786,261787,0,0,-1,-1
10239,corner.diag,261787,261788,0,0,1,1
10278,corner.off,261788,356086,7,0,1,-1
10279,corner.off,356086,204765,7,0,-1,1
10318,corner.diag,204765,204766,0,0,-1,-1
10319,corner.diag,204766,204767,0,0,1,1
10358,corner.off,204767,842900,7,0,1,-1
10359,corner.off,842900,586079,7,0,-1,1
10398,corner.diag,586079,586080,0,0,-1,-1
10399,corner.diag,586080,586081,0,0,1,1
10438,corner.off,586081,274714,7,0,1,-1
10439,corner.off,274714,472420,7,0,-1,1
10478,corner.diag,472420,472421,0,0,-1,-1
10479,corner.diag,472421,472422,0,0,1,1
10518,corner.off,472422,251786,7,0,1,-1
10519,corner.off,251786,266068,7,0,-1,1
10558,corner.diag,266068,266069,0,0,-1,-1
10559,corner.diag,266069,266070,0,0,1,1
10598,corner.off,266070,394624,7,0,1,-1
10599,corner.off,394624,551607,7,0,-1,1
10638,corner.diag,551607,551608,0,0,-1,-1
10639,corner.diag,551608,551609,0,0,1,1
10678,corner.off,551609,964469,7,0,1,-1
10679,corner.off,964469,680197,7,0,-1,1
10718,corner.diag,680197,680198,0,0,-1,-1
10719,corner.diag,680198,680199,0,0,1,1
10758,corner.off,680199,121773,7,0,1,-1
10759,corner.off,121773,95954,7,0,-1,1
10798,corner.diag,95954,95955,0,0,-1,-1
10799,corner.diag,95955,95956,0,0,1,1
10838,corner.off,95956,863604,7,0,1,-1
10839,corner.off,863604,772415,7,0,-1,1
10878,corner.diag,772415,772416,0,0,-1,-1
10879,corner.diag,772416,772417,0,0,1,1
10918,corner.off,772417,951735,7,0,1,-1
10919,corner.off,951735,565591,7,0,-1,1
10958,corner.diag,565591,565592,0,0,-1,-1
10959,corner.diag,565592,565593,0,0,1,1
10998,corner.off,565593,90322,7,0,1,-1
10999,corner.off,90322,812898,7,0,-1,1
11038,corner.diag,812898,812899,0,0,-1,-1
11039,corner.diag,812899,812900,0,0,1,1
11078,corner.off,812900,316079,7,0,1,-1
11079,corner.off,316079,844705,7,0,-1,1
11118,corner.diag,844705,844706,0,0,-1,-1
11119,corner.diag,844706,844707,0,0,1,1
11158,corner.off,844707,602342,7,0,1,-1
11159,corner.off,602342,421063,7,0,-1,1
11198,corner.diag,421063,421064,0,0,-1,-1
11199,corner.diag,421064,421065,0,0,1,1
11238,corner.off,421065,789576,7,0,1,-1
11239,corner.off,789576,106163,7,0,-1,1
11278,corner.diag,106163,106164,0,0,-1,-1
11279,corner.diag,106164,106165,0,0,1,1
11318,corner.off,106165,955485,7,0,1,-1
11319,corner.off,955485,599341,7,0,-1,1
11358,corner.diag,599341,599342,0,0,-1,-1
11359,corner.diag,599342,599343,0,0,1,1
11398,corner.off,599343,394072,7,0,1,-1
11399,corner.off,394072,546639,7,0,-1,1
11438,corner.diag,546639,546640,0,0,-1,-1
11439,corner.diag,546640,546641,0,0,1,1
11478,corner.off,546641,919757,7,0,1,-1
11479,corner.off,919757,277789,7,0,-1,1
11518,corner.diag,277789,277790,0,0,-1,-1
11519,corner.diag,277790,277791,0,0,1,1
11558,corner.off,277791,500113,7,0,1,-1
11559,corner.off,500113,501005,7,0,-1,1
11598,corner.diag,501005,501006,0,0,-1,-1
11599,corner.diag,501006,501007,0,0,1,1
11638,corner.off,501007,509051,7,0,1,-1
11639,corner.off,509051,581447,7,0,-1,1
11678,corner.diag,581447,581448,0,0,-1,-1
11679,corner.diag,581448,581449,0,0,1,1
11718,corner.off,581449,233026,7,0,1,-1
11719,corner.off,233026,97228,7,0,-1,1
11758,corner.diag,97228,97229,0,0,-1,-1
11759,corner.diag,97229,97230,0,0,1,1
11798,corner.off,97230,875070,7,0,1,-1
11799,corner.off,875070,875609,7,0,-1,1
11838,corner.diag,875609,875610,0,0,-1,-1
11839,corner.diag,875610,875611,0,0,1,1
11878,corner.off,875611,880478,7,0,1,-1
11879,corner.off,880478,924281,7,0,-1,1
11918,corner.diag,924281,924282,0,0,-1,-1
11919,corner.diag,924282,924283,0,0,1,1
