step,eventType,phaseBefore,phaseAfter,x,y,vx,vy
1705,corner.diag,783313,783314,0,0,3,2
1717,corner.off,783314,349936,10,0,-3,2
1729,corner.diag,349936,349937,0,0,3,2
1741,corner.off,349937,49808,10,0,-3,2
1753,corner.diag,49808,49809,0,0,3,2
1765,corner.off,49809,149427,10,0,-3,2
1777,corner.diag,149427,149428,0,0,3,2
1789,corner.off,149428,448284,10,0,-3,2
1801,corner.diag,448284,448285,0,0,3,2
1813,corner.off,448285,344852,10,0,-3,2
1825,corner.diag,344852,344853,0,0,3,2
1837,corner.off,344853,34556,10,0,-3,2
1849,corner.diag,34556,34557,0,0,3,2
1861,corner.off,34557,103671,10,0,-3,2
1873,corner.diag,103671,103672,0,0,3,2
1885,corner.off,103672,311016,10,0,-3,2
1897,corner.diag,311016,311017,0,0,3,2
1909,corner.off,311017,933051,10,0,-3,2
1921,corner.diag,933051,933052,0,0,3,2
1933,corner.off,933052,799150,10,0,-3,2
1945,corner.diag,799150,799151,0,0,3,2
1957,corner.off,799151,397447,10,0,-3,2
1969,corner.diag,397447,397448,0,0,3,2
1981,corner.off,397448,192341,10,0,-3,2
1993,corner.diag,192341,192342,0,0,3,2
2005,corner.off,192342,577026,10,0,-3,2
2017,corner.diag,577026,577027,0,0,3,2
2029,corner.off,577027,731078,10,0,-3,2
2041,corner.diag,731078,731079,0,0,3,2
2053,corner.off,731079,193231,10,0,-3,2
2065,corner.diag,193231,193232,0,0,3,2
2077,corner.off,193232,579696,10,0,-3,2
2089,corner.diag,579696,579697,0,0,3,2
2101,corner.off,579697,739088,10,0,-3,2
2113,corner.diag,739088,739089,0,0,3,2
2125,corner.off,739089,217261,10,0,-3,2
2137,corner.diag,217261,217262,0,0,3,2
2149,corner.off,217262,651786,10,0,-3,2
2161,corner.diag,651786,651787,0,0,3,2
2173,corner.off,651787,955358,10,0,-3,2
2185,corner.diag,955358,955359,0,0,3,2
2197,corner.off,955359,866071,10,0,-3,2
2209,corner.diag,866071,866072,0,0,3,2
2221,corner.off,866072,598210,10,0,-3,2
2233,corner.diag,598210,598211,0,0,3,2
2245,corner.off,598211,794630,10,0,-3,2
2257,corner.diag,794630,794631,0,0,3,2
2269,corner.off,794631,383887,10,0,-3,2
2281,corner.diag,383887,383888,0,0,3,2
2293,corner.off,383888,151661,10,0,-3,2
2305,corner.diag,151661,151662,0,0,3,2
2317,corner.off,151662,454986,10,0,-3,2
2329,corner.diag,454986,454987,0,0,3,2
2341,corner.off,454987,364958,10,0,-3,2
2353,corner.diag,364958,364959,0,0,3,2
2365,corner.off,364959,94874,10,0,-3,2
2377,corner.diag,94874,94875,0,0,3,2
2389,corner.off,94875,284625,10,0,-3,2
2401,corner.diag,284625,284626,0,0,3,2
2413,corner.off,284626,853878,10,0,-3,2
2425,corner.diag,853878,853879,0,0,3,2
2437,corner.off,853879,561631,10,0,-3,2
2449,corner.diag,561631,561632,0,0,3,2
2461,corner.off,561632,684893,10,0,-3,2
2473,corner.diag,684893,684894,0,0,3,2
2485,corner.off,684894,54676,10,0,-3,2
2497,corner.diag,54676,54677,0,0,3,2
2509,corner.off,54677,164031,10,0,-3,2
2521,corner.diag,164031,164032,0,0,3,2
2533,corner.off,164032,492096,10,0,-3,2
2545,corner.diag,492096,492097,0,0,3,2
2557,corner.off,492097,476288,10,0,-3,2
2569,corner.diag,476288,476289,0,0,3,2
2581,corner.off,476289,428864,10,0,-3,2
2593,corner.diag,428864,428865,0,0,3,2
2605,corner.off,428865,286592,10,0,-3,2
2617,corner.diag,286592,286593,0,0,3,2
2629,corner.off,286593,859779,10,0,-3,2
2641,corner.diag,859779,859780,0,0,3,2
2653,corner.off,859780,579334,10,0,-3,2
2665,corner.diag,579334,579335,0,0,3,2
2677,corner.off,579335,738002,10,0,-3,2
2689,corner.diag,738002,738003,0,0,3,2
2701,corner.off,738003,214003,10,0,-3,2
2713,corner.diag,214003,214004,0,0,3,2
2725,corner.off,214004,642012,10,0,-3,2
2737,corner.diag,642012,642013,0,0,3,2
2749,corner.off,642013,926036,10,0,-3,2
2761,corner.diag,926036,926037,0,0,3,2
2773,corner.off,926037,778105,10,0,-3,2
2785,corner.diag,778105,778106,0,0,3,2
2797,corner.off,778106,334312,10,0,-3,2
2809,corner.diag,334312,334313,0,0,3,2
2821,corner.off,334313,2936,10,0,-3,2
2833,corner.diag,2936,2937,0,0,3,2
2845,corner.off,2937,8811,10,0,-3,2
2857,corner.diag,8811,8812,0,0,3,2
2869,corner.off,8812,26436,10,0,-3,2
2881,corner.diag,26436,26437,0,0,3,2
2893,corner.off,26437,79311,10,0,-3,2
2905,corner.diag,79311,79312,0,0,3,2
2917,corner.off,79312,237936,10,0,-3,2
2929,corner.diag,237936,237937,0,0,3,2
2941,corner.off,237937,713811,10,0,-3,2
2953,corner.diag,713811,713812,0,0,3,2
2965,corner.off,713812,141430,10,0,-3,2
2977,corner.diag,141430,141431,0,0,3,2
2989,corner.off,141431,424293,10,0,-3,2
3001,corner.diag,424293,424294,0,0,3,2
3013,corner.off,424294,272879,10,0,-3,2
3025,corner.diag,272879,272880,0,0,3,2
3037,corner.off,272880,818640,10,0,-3,2
3049,corner.diag,818640,818641,0,0,3,2
3061,corner.off,818641,455917,10,0,-3,2
3073,corner.diag,455917,455918,0,0,3,2
3085,corner.off,455918,367751,10,0,-3,2
3097,corner.diag,367751,367752,0,0,3,2
3109,corner.off,367752,103253,10,0,-3,2
3121,corner.diag,103253,103254,0,0,3,2
3133,corner.off,103254,309762,10,0,-3,2
3145,corner.diag,309762,309763,0,0,3,2
3157,corner.off,309763,929289,10,0,-3,2
3169,corner.diag,929289,929290,0,0,3,2
3181,corner.off,929290,787864,10,0,-3,2
3193,corner.diag,787864,787865,0,0,3,2
3205,corner.off,787865,363589,10,0,-3,2
3217,corner.diag,363589,363590,0,0,3,2
3229,corner.off,363590,90767,10,0,-3,2
3241,corner.diag,90767,90768,0,0,3,2
3253,corner.off,90768,272304,10,0,-3,2
3265,corner.diag,272304,272305,0,0,3,2
3277,corner.off,272305,816915,10,0,-3,2
3289,corner.diag,816915,816916,0,0,3,2
3301,corner.off,816916,450742,10,0,-3,2
3313,corner.diag,450742,450743,0,0,3,2
3325,corner.off,450743,352226,10,0,-3,2
3337,corner.diag,352226,352227,0,0,3,2
3349,corner.off,352227,56678,10,0,-3,2
3361,corner.diag,56678,56679,0,0,3,2
3373,corner.off,56679,170037,10,0,-3,2
3385,corner.diag,170037,170038,0,0,3,2
3397,corner.off,170038,510114,10,0,-3,2
3409,corner.diag,510114,510115,0,0,3,2
3421,corner.off,510115,530342,10,0,-3,2
3433,corner.diag,530342,530343,0,0,3,2
3445,corner.off,530343,591026,10,0,-3,2
3457,corner.diag,591026,591027,0,0,3,2
3469,corner.off,591027,773078,10,0,-3,2
3481,corner.diag,773078,773079,0,0,3,2
3493,corner.off,773079,319231,10,0,-3,2
3505,corner.diag,319231,319232,0,0,3,2
3517,corner.off,319232,957696,10,0,-3,2
3529,corner.diag,957696,957697,0,0,3,2
3541,corner.off,957697,873085,10,0,-3,2
3553,corner.diag,873085,873086,0,0,3,2
3565,corner.off,873086,619252,10,0,-3,2
3577,corner.diag,619252,619253,0,0,3,2
3589,corner.off,619253,857756,10,0,-3,2
3601,corner.diag,857756,857757,0,0,3,2
3613,corner.off,857757,573265,10,0,-3,2
3625,corner.diag,573265,573266,0,0,3,2
3637,corner.off,573266,719795,10,0,-3,2
3649,corner.diag,719795,719796,0,0,3,2
3661,corner.off,719796,159382,10,0,-3,2
3673,corner.diag,159382,159383,0,0,3,2
3685,corner.off,159383,478149,10,0,-3,2
3697,corner.diag,478149,478150,0,0,3,2
3709,corner.off,478150,434447,10,0,-3,2
3721,corner.diag,434447,434448,0,0,3,2
3733,corner.off,434448,303341,10,0,-3,2
3745,corner.diag,303341,303342,0,0,3,2
3757,corner.off,303342,910026,10,0,-3,2
3769,corner.diag,910026,910027,0,0,3,2
3781,corner.off,910027,730075,10,0,-3,2
3793,corner.diag,730075,730076,0,0,3,2
3805,corner.off,730076,190222,10,0,-3,2
3817,corner.diag,190222,190223,0,0,3,2
3829,corner.off,190223,570669,10,0,-3,2
3841,corner.diag,570669,570670,0,0,3,2
3853,corner.off,570670,712007,10,0,-3,2
3865,corner.diag,712007,712008,0,0,3,2
3877,corner.off,712008,136018,10,0,-3,2
3889,corner.diag,136018,136019,0,0,3,2
3901,corner.off,136019,408057,10,0,-3,2
3913,corner.diag,408057,408058,0,0,3,2
3925,corner.off,408058,224171,10,0,-3,2
3937,corner.diag,224171,224172,0,0,3,2
3949,corner.off,224172,672516,10,0,-3,2
3961,corner.diag,672516,672517,0,0,3,2
3973,corner.off,672517,17545,10,0,-3,2
3985,corner.diag,17545,17546,0,0,3,2
3997,corner.off,17546,52638,10,0,-3,2
4009,corner.diag,52638,52639,0,0,3,2
4021,corner.off,52639,157917,10,0,-3,2
4033,corner.diag,157917,157918,0,0,3,2
4045,corner.off,157918,473754,10,0,-3,2
4057,corner.diag,473754,473755,0,0,3,2
4069,corner.off,473755,421262,10,0,-3,2
4081,corner.diag,421262,421263,0,0,3,2
4093,corner.off,421263,263786,10,0,-3,2
4105,corner.diag,263786,263787,0,0,3,2
4117,corner.off,263787,791361,10,0,-3,2
4129,corner.diag,791361,791362,0,0,3,2
4141,corner.off,791362,374080,10,0,-3,2
4153,corner.diag,374080,374081,0,0,3,2
4165,corner.off,374081,122240,10,0,-3,2
4177,corner.diag,122240,122241,0,0,3,2
4189,corner.off,122241,366723,10,0,-3,2
4201,corner.diag,366723,366724,0,0,3,2
4213,corner.off,366724,100169,10,0,-3,2
4225,corner.diag,100169,100170,0,0,3,2
4237,corner.off,100170,300510,10,0,-3,2
4249,corner.diag,300510,300511,0,0,3,2
4261,corner.off,300511,901533,10,0,-3,2
4273,corner.diag,901533,901534,0,0,3,2
4285,corner.off,901534,704596,10,0,-3,2
4297,corner.diag,704596,704597,0,0,3,2
4309,corner.off,704597,113785,10,0,-3,2
4321,corner.diag,113785,113786,0,0,3,2
4333,corner.off,113786,341358,10,0,-3,2
4345,corner.diag,341358,341359,0,0,3,2
4357,corner.off,341359,24074,10,0,-3,2
4369,corner.diag,24074,24075,0,0,3,2
4381,corner.off,24075,72225,10,0,-3,2
4393,corner.diag,72225,72226,0,0,3,2
4405,corner.off,72226,216678,10,0,-3,2
4417,corner.diag,216678,216679,0,0,3,2
4429,corner.off,216679,650037,10,0,-3,2
4441,corner.diag,650037,650038,0,0,3,2
4453,corner.off,650038,950111,10,0,-3,2
4465,corner.diag,950111,950112,0,0,3,2
4477,corner.off,950112,850330,10,0,-3,2
4489,corner.diag,850330,850331,0,0,3,2
4501,corner.off,850331,550987,10,0,-3,2
4513,corner.diag,550987,550988,0,0,3,2
4525,corner.off,550988,652961,10,0,-3,2
4537,corner.diag,652961,652962,0,0,3,2
4549,corner.off,652962,958883,10,0,-3,2
4561,corner.diag,958883,958884,0,0,3,2
4573,corner.off,958884,876646,10,0,-3,2
4585,corner.diag,876646,876647,0,0,3,2
4597,corner.off,876647,629935,10,0,-3,2
4609,corner.diag,629935,629936,0,0,3,2
4621,corner.off,629936,889805,10,0,-3,2
4633,corner.diag,889805,889806,0,0,3,2
4645,corner.off,889806,669412,10,0,-3,2
4657,corner.diag,669412,669413,0,0,3,2
4669,corner.off,669413,8233,10,0,-3,2
4681,corner.diag,8233,8234,0,0,3,2
4693,corner.off,8234,24702,10,0,-3,2
4705,corner.diag,24702,24703,0,0,3,2
4717,corner.off,24703,74109,10,0,-3,2
4729,corner.diag,74109,74110,0,0,3,2
4741,corner.off,74110,222330,10,0,-3,2
4753,corner.diag,222330,222331,0,0,3,2
4765,corner.off,222331,666993,10,0,-3,2
4777,corner.diag,666993,666994,0,0,3,2
4789,corner.off,666994,976,10,0,-3,2
4801,corner.diag,976,977,0,0,3,2
4813,corner.off,977,2931,10,0,-3,2
4825,corner.diag,2931,2932,0,0,3,2
4837,corner.off,2932,8796,10,0,-3,2
4849,corner.diag,8796,8797,0,0,3,2
4861,corner.off,8797,26391,10,0,-3,2
4873,corner.diag,26391,26392,0,0,3,2
4885,corner.off,26392,79176,10,0,-3,2
4897,corner.diag,79176,79177,0,0,3,2
4909,corner.off,79177,237531,10,0,-3,2
4921,corner.diag,237531,237532,0,0,3,2
4933,corner.off,237532,712596,10,0,-3,2
4945,corner.diag,712596,712597,0,0,3,2
4957,corner.off,712597,137785,10,0,-3,2
4969,corner.diag,137785,137786,0,0,3,2
4981,corner.off,137786,413358,10,0,-3,2
4993,corner.diag,413358,413359,0,0,3,2
5005,corner.off,413359,240074,10,0,-3,2
5017,corner.diag,240074,240075,0,0,3,2
5029,corner.off,240075,720225,10,0,-3,2
5041,corner.diag,720225,720226,0,0,3,2
5053,corner.off,720226,160672,10,0,-3,2
5065,corner.diag,160672,160673,0,0,3,2
5077,corner.off,160673,482019,10,0,-3,2
5089,corner.diag,482019,482020,0,0,3,2
5101,corner.off,482020,446057,10,0,-3,2
5113,corner.diag,446057,446058,0,0,3,2
5125,corner.off,446058,338171,10,0,-3,2
5137,corner.diag,338171,338172,0,0,3,2
5149,corner.off,338172,14513,10,0,-3,2
5161,corner.diag,14513,14514,0,0,3,2
5173,corner.off,14514,43542,10,0,-3,2
5185,corner.diag,43542,43543,0,0,3,2
5197,corner.off,43543,130629,10,0,-3,2
5209,corner.diag,130629,130630,0,0,3,2
5221,corner.off,130630,391890,10,0,-3,2
5233,corner.diag,391890,391891,0,0,3,2
5245,corner.off,391891,175670,10,0,-3,2
5257,corner.diag,175670,175671,0,0,3,2
5269,corner.off,175671,527013,10,0,-3,2
5281,corner.diag,527013,527014,0,0,3,2
5293,corner.off,527014,581039,10,0,-3,2
5305,corner.diag,581039,581040,0,0,3,2
5317,corner.off,581040,743117,10,0,-3,2
5329,corner.diag,743117,743118,0,0,3,2
5341,corner.off,743118,229348,10,0,-3,2
5353,corner.diag,229348,229349,0,0,3,2
5365,corner.off,229349,688047,10,0,-3,2
5377,corner.diag,688047,688048,0,0,3,2
5389,corner.off,688048,64138,10,0,-3,2
5401,corner.diag,64138,64139,0,0,3,2
5413,corner.off,64139,192417,10,0,-3,2
5425,corner.diag,192417,192418,0,0,3,2
5437,corner.off,192418,577254,10,0,-3,2
5449,corner.diag,577254,577255,0,0,3,2
5461,corner.off,577255,731762,10,0,-3,2
5473,corner.diag,731762,731763,0,0,3,2
5485,corner.off,731763,195283,10,0,-3,2
5497,corner.diag,195283,195284,0,0,3,2
5509,corner.off,195284,585852,10,0,-3,2
5521,corner.diag,585852,585853,0,0,3,2
5533,corner.off,585853,757556,10,0,-3,2
5545,corner.diag,757556,757557,0,0,3,2
5557,corner.off,757557,272665,10,0,-3,2
5569,corner.diag,272665,272666,0,0,3,2
5581,corner.off,272666,817998,10,0,-3,2
5593,corner.diag,817998,817999,0,0,3,2
5605,corner.off,817999,453991,10,0,-3,2
5617,corner.diag,453991,453992,0,0,3,2
5629,corner.off,453992,361973,10,0,-3,2
5641,corner.diag,361973,361974,0,0,3,2
5653,corner.off,361974,85919,10,0,-3,2
5665,corner.diag,85919,85920,0,0,3,2
5677,corner.off,85920,257760,10,0,-3,2
5689,corner.diag,257760,257761,0,0,3,2
5701,corner.off,257761,773283,10,0,-3,2
5713,corner.diag,773283,773284,0,0,3,2
5725,corner.off,773284,319846,10,0,-3,2
5737,corner.diag,319846,319847,0,0,3,2
5749,corner.off,319847,959541,10,0,-3,2
5761,corner.diag,959541,959542,0,0,3,2
